node_id,node_name,path,node_type,current_function,business_importance,criticality,business_rules,dependencies,test_protection,main_problem,optimization_opportunity,risk_of_change,recommended_v3_action,v3_migration_strategy,priority,estimated_effort,requires_business_decision,evidence,comments
N8N-311ba7de-29ee-4fb0-8499-75812c8de0d5,FASE3 - Anotar movimiento (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CODE_NODE,Codigo JS embebido: const prev = $('FASE3 - Anotar subida RESULTADO (publicar)').first().json; const items = $input.all(); const huboError = items.some((it) => it.json && it.json.e,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Anotar movimiento (publicar)'",
N8N-e91c8401-da0e-482a-af03-969a5d5002c8,IF - Listo para generar marcador (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CONTROL,Bifurcacion booleana,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,ALTO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'IF - Listo para generar marcador (publicar)'",
N8N-59a014ec-e616-44a8-a33a-de76db0e84e3,FASE3 - Pasar sin generar marcador (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CODE_NODE,Codigo JS embebido: return [{ json: { ...$input.first().json } }]; ,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Pasar sin generar marcador (publicar)'",
N8N-02c76f80-5bd7-446c-bafd-bea683d585aa,FASE3 - Generar marcador (publicar_cierre.py) (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",INTEGRATION,"Ejecuta comando shell/CLI: =cd /workspaces/caja-tiquipaya-v2 && /workspaces/.venv-caja/bin/python3 publicar_cierre.py --resultado ""{{ $json.ruta_resultado }}"" --sap-publicado-por-usuario true --sap-verificad",ALTA,ALTA,"REGLA F/E: igual que el nodo anterior, para el flujo de PUBLICACION MULTIPLE",publicar_cierre.py,Indirecta via tests de run_batch.py/aplicar_correccion.py/publicar_cierre.py (n8n no tiene test runner propio en este repo),"Command Execute construye el shell command interpolando campos que en ultima instancia provienen del body/query de un Webhook SIN autenticacion (HANDOFF SS16.4: autenticacion diferida explicitamente). Si un valor como resultados_dir/fecha/hash/ruta_cierre llegara con comillas/backticks/`;` no neutralizados, podria alterar el comando ejecutado (riesgo de inyeccion de comandos). Ver V2_RISKS.csv RISK-001. Mismo hardcodeo de las 4 confirmaciones a 'true' que 'EJECUTAR - Generar marcador local'; ademas el marcador se escribe a una ruta LOCAL fija de POC '/home/codespace/poc_n8n_tiquipaya/MARCADOR_SIMULADO/' (coherente con el diseño 100% sintetico, pero es una ruta hardcodeada que deberá parametrizarse antes de cualquier uso real).",,ALTO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Generar marcador (publicar_cierre.py) (publicar)'",
N8N-b28b3fbf-4a91-4d21-8319-4edc0eb01565,FASE3 - Interpretar resultado marcador (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CODE_NODE,Codigo JS embebido: const prev = $('FASE3 - Anotar movimiento (publicar)').first().json; const raw = $json.stdout || ''; let parsed = null; try { parsed = JSON.parse(raw); } catch ,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Interpretar resultado marcador (publicar)'",
N8N-d08b2a53-137c-4da2-9d68-61468f5a9e83,IF - Marcador generado OK (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CONTROL,Bifurcacion booleana,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,ALTO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'IF - Marcador generado OK (publicar)'",
N8N-51cf993e-72e1-4a14-8b4b-b110b0d4f0a6,FASE3 - Anotar fallo marcador (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CODE_NODE,"Codigo JS embebido: const prev = $input.first().json; return [{ json: { ...prev, estado_publicacion: prev.estado_publicacion || ('MARCADOR_' + (prev.marcador_codigo || 'DESCONOCIDO",ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Anotar fallo marcador (publicar)'",
N8N-e0a6d839-aee5-4b26-a66b-172f28dbfe19,FASE3 - Leer marcador local (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",DATA_ARTIFACT,Lee/escribe archivo local (?),MEDIA,MEDIA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P2,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Leer marcador local (publicar)'",
N8N-ecaa8301-63f9-48ff-9b2f-eb2576e53490,FASE3 - Subir marcador a Drive (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",INTEGRATION,Google Drive: file.?,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,ALTO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Subir marcador a Drive (publicar)'",
N8N-4728150c-6083-42da-9efb-0ced5b187bd5,FASE3 - Anotar publicacion final (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CODE_NODE,Codigo JS embebido: let prev; try { prev = $('FASE3 - Interpretar resultado marcador (publicar)').first().json; } catch (e) { prev = $input.first().json; } const items = $input.all,ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Anotar publicacion final (publicar)'",
N8N-2c6a8b01-e90d-4246-a628-5a7384724028,FASE3 - Preparar retorno al loop (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CODE_NODE,"Codigo JS embebido: const it = $input.first().json; return [{   json: {     fecha: it.fecha,     archivo: it.archivo,     hash: it.hash,     estado_publicacion: it.estado_publicaci",ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Preparar retorno al loop (publicar)'",
N8N-c128d8ac-3ede-4814-80a0-52e249f76acc,FASE3 - Combinar resultados por cierre (publicar),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",CODE_NODE,"Codigo JS embebido: const items = $input.all().map((it) => it.json); const publicados = items.filter((c) => c.estado_publicacion === 'PUBLICADO').map((c) => ({ fecha: c.fecha, arch",ALTA,ALTA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P1,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Combinar resultados por cierre (publicar)'",
N8N-579967df-f19b-48f5-b918-efb4277ecde5,Sticky Note - 1 · ENTRADA,"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",DOCUMENTACION_VISUAL,Nota visual/documentacion del canvas (sin logica),BAJA,BAJA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P3,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'Sticky Note - 1 · ENTRADA'",
N8N-3d76d6a4-4cb7-443b-b491-9d350dc9648e,Sticky Note - 2 · MATERIALIZACION,"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",DOCUMENTACION_VISUAL,Nota visual/documentacion del canvas (sin logica),BAJA,BAJA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P3,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'Sticky Note - 2 · MATERIALIZACION'",
N8N-6541572e-f06f-4828-97e2-bf826939ab42,Sticky Note - 3 · MOTOR PYTHON,"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",DOCUMENTACION_VISUAL,Nota visual/documentacion del canvas (sin logica),BAJA,BAJA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P3,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'Sticky Note - 3 · MOTOR PYTHON'",
N8N-e4b13a99-7204-4b90-b8fe-8f1e74846dd9,Sticky Note - 4 · CLASIFICACION,"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",DOCUMENTACION_VISUAL,Nota visual/documentacion del canvas (sin logica),BAJA,BAJA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P3,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'Sticky Note - 4 · CLASIFICACION'",
N8N-1b061b6a-fb1a-4a93-99eb-b0dacd123b5e,Sticky Note - 5 · PUBLICACION,"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",DOCUMENTACION_VISUAL,Nota visual/documentacion del canvas (sin logica),BAJA,BAJA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P3,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'Sticky Note - 5 · PUBLICACION'",
N8N-656f70aa-67ef-4cb9-830f-68cdf54348a8,Sticky Note - 6 · REVISION Y CORRECCION,"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",DOCUMENTACION_VISUAL,Nota visual/documentacion del canvas (sin logica),BAJA,BAJA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P3,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'Sticky Note - 6 · REVISION Y CORRECCION'",
N8N-1cba04b7-ebd8-4e85-8c8e-e9d97f18b9ea,Sticky Note - 7 · UTILIDADES,"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",DOCUMENTACION_VISUAL,Nota visual/documentacion del canvas (sin logica),BAJA,BAJA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P3,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'Sticky Note - 7 · UTILIDADES'",
N8N-f5493655-d4ab-4c2c-8958-c8b6cbb1e353,Sticky Note - 7 · UTILIDADES (cont.),"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",DOCUMENTACION_VISUAL,Nota visual/documentacion del canvas (sin logica),BAJA,BAJA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P3,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'Sticky Note - 7 · UTILIDADES (cont.)'",
N8N-cae6eccc-8cf8-4c31-b346-917f54577290,FASE4B - Sticky Publicacion Multiple,"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",DOCUMENTACION_VISUAL,Nota visual/documentacion del canvas (sin logica),BAJA,BAJA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P3,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE4B - Sticky Publicacion Multiple'",
N8N-1661523e-820b-4ee6-b684-e05f1669f8b5,FASE3 - Sticky Webhooks Frontend,"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",DOCUMENTACION_VISUAL,Nota visual/documentacion del canvas (sin logica),BAJA,BAJA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P3,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Sticky Webhooks Frontend'",
N8N-5698fa57-5a19-4353-96fa-0857d6dc758c,FASE3 - Sticky Excepciones,"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",DOCUMENTACION_VISUAL,Nota visual/documentacion del canvas (sin logica),BAJA,BAJA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P3,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE3 - Sticky Excepciones'",
N8N-b7eab927-41f2-4637-a3a8-e77c6080c277,FASE1 - Sticky Solo Lectura,"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",DOCUMENTACION_VISUAL,Nota visual/documentacion del canvas (sin logica),BAJA,BAJA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P3,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'FASE1 - Sticky Solo Lectura'",
N8N-d87e33af-28d1-4840-8390-e445a1b49462,Sticky Leyenda General,"TIQ · PROCESAR CIERRES PENDIENTES · POC (n8n, LkS0RHu9KEbHCR4p)",DOCUMENTACION_VISUAL,Nota visual/documentacion del canvas (sin logica),BAJA,BAJA,,,NINGUNA (n8n no tiene test runner propio en este repo),,,MEDIO,KEEP,KEEP_IN_N8N,P3,N/D (fuera de alcance de esta auditoria: solo diagnostico),NO,"n8n sqlite workflow_entity.nodes/connections, id LkS0RHu9KEbHCR4p, node 'Sticky Leyenda General'",
